id_contrato,id_cliente,tipo_seguro,data_inicio,data_fim,valor_premio_mensal,satisfacao_ultima_avaliacao,canal_venda,renovado_automaticamente
0164f52a-28b3-4943-a327-7358c58505dc,C04125,Empresarial,2023-05-21,2025-05-20,176.09,Média,Site,True
15efa914-2a80-41b9-90d3-d6342965b24a,C02824,Vida,2025-06-26,2026-06-26,1161.43,Alta,App,True
bde4de69-b989-4d59-bd49-97390ec4e260,C02117,Auto,2024-09-29,2025-09-29,1200.15,Média,App,False
74ae0315-1334-44a9-acf6-0190e1904a5a,C02692,Saúde,2023-06-23,2024-06-22,561.67,Baixa,App,True
0ecf160b-b45d-4555-a05a-afc54515bec1,C01587,Auto,2024-10-01,2025-10-01,1342.04,Média,App,False
9cd1e6fa-baa7-4c3d-95bd-29cff5d404e0,C03466,Saúde,2025-05-06,2025-11-02,196.85,Alta,Site,False
9f87f95a-4c93-44df-aaa3-5f19cbbbb381,C01421,Empresarial,2025-01-11,2025-07-10,1210.51,Baixa,Corretor,False
f6934f37-32cc-4539-9f34-9a8f8840ad2f,C03470,Vida,2023-01-30,2023-07-29,237.14,Média,Site,True
3339a935-6782-4256-bb87-8445b51c3ff6,C00761,Empresarial,2022-08-26,2023-02-22,1053.28,Baixa,Agência Física,False
a503bb0e-f356-44d2-a925-b0d62bb0bc8f,C01286,Vida,2023-08-12,2025-08-11,652.18,Baixa,Corretor,True
8e7fc237-9a80-4066-9386-ba023ced7310,C03177,Auto,2022-08-24,2023-02-20,1479.27,Alta,Agência Física,True
2647a7e9-5a5e-477a-9f44-d19e0a7a3bd9,C00834,Saúde,2024-05-16,2025-05-16,1243.26,Média,Corretor,True
ec8ebd73-9345-45e7-8d13-eb5b80958bc7,C01207,Saúde,2023-08-19,2025-08-18,790.74,Alta,App,True
36b20087-3959-4d05-a8f4-00316f4ead6f,C04514,Vida,2023-05-18,2023-11-14,249.94,Média,Agência Física,True
373a784c-6f7e-457a-927d-8b7e8a333e55,C02988,Auto,2024-01-12,2026-01-11,352.44,Média,Corretor,False
db0d1eb7-0193-48a7-9ec8-8480f2373cd3,C02045,Residencial,2024-11-28,2025-11-28,714.2,Baixa,Corretor,False
8e7a5fae-94b2-433c-b412-af13986071f1,C02714,Saúde,2023-06-16,2025-06-15,1349.07,Baixa,Site,True
50b2d279-065d-4884-85f4-ccca72891a7c,C01775,Saúde,2023-07-18,2024-01-14,251.03,Média,Corretor,True
38f648cd-72bc-475a-8fc7-378a5476a8e0,C01066,Saúde,2024-08-10,2026-08-10,304.01,Alta,Corretor,False
b7a0e918-83b5-4b29-84a9-639401ee9272,C02619,Auto,2024-04-07,2025-04-07,1182.66,Baixa,Site,True
38bdf408-32a0-40df-a1c9-85789ac6ce1e,C03052,Residencial,2023-08-16,2024-08-15,1224.22,Alta,Agência Física,False
91ccb43f-c6be-401f-ba32-f59dd5e8ac86,C03984,Residencial,2023-10-07,2024-10-06,352.87,Média,App,True
c88c83cc-6b1d-47c6-a703-ece708360d9b,C03449,Auto,2022-12-09,2024-12-08,1233.68,Alta,Corretor,False
7cec2842-7b7a-468e-acb4-cdf66ccfdfa6,C04784,Auto,2024-04-08,2026-04-08,473.94,Alta,App,False
943e7bde-a389-4ce1-b97e-c3570e555a51,C00804,Saúde,2023-11-09,2024-11-08,731.95,Baixa,Site,False
b198eb62-92bd-4efc-9fd2-14a4ace3a5b6,C02919,Vida,2025-01-30,2027-01-30,1057.62,Alta,App,False
1a00f18a-93f8-4692-bd10-5a5fe72fd4f4,C02568,Residencial,2022-09-20,2023-09-20,787.31,Média,Corretor,False
a4f43c9b-9941-41ec-a306-68c682f7f40a,C03029,Empresarial,2024-04-17,2024-10-14,384.75,Alta,Corretor,False
7ff0a75c-f059-4fcd-bdbd-256952d9695a,C04715,Vida,2025-02-01,2026-02-01,720.44,Média,Agência Física,False
313154db-9f02-4fec-9aee-b2f25ee388f6,C04665,Auto,2023-07-30,2024-07-29,312.06,Alta,Site,False
38306fbb-2156-4c75-8812-d97f62e61c44,C00599,Vida,2024-10-03,2025-10-03,671.2,Alta,App,True
57c74f14-cfe7-4681-9db7-4ba0e787f55b,C04750,Vida,2024-01-06,2024-07-04,1487.58,Baixa,Agência Física,True
d2e8fc7d-4739-4a1f-ad99-7342f037ea4a,C02556,Auto,2025-04-18,2027-04-18,270.88,Média,App,False
f85be310-fc8b-49fe-8753-08ad1e6922b9,C01934,Saúde,2024-06-11,2026-06-11,750.48,Média,Agência Física,True
164a89c7-d2ab-4273-96a8-e58c6a24eb46,C00628,Empresarial,2024-03-30,2024-09-26,462.71,Baixa,Site,False
c6630539-ecb0-42d5-8e78-cc591a404186,C04561,Empresarial,2025-04-15,2025-10-12,1268.01,Média,Site,True
e86c5fb5-187b-4d66-9938-729667fdb630,C02154,Auto,2024-05-24,2025-05-24,88.92,Baixa,Corretor,True
986fa02f-3ed7-40fe-95ca-9dc8373a5a39,C04471,Residencial,2022-08-21,2023-02-17,1027.44,Média,Agência Física,True
5ab229b0-a1ae-4f5f-9431-8342bb4cddad,C02684,Residencial,2023-06-05,2023-12-02,1193.62,Média,Agência Física,True
5736a1e4-05fd-4429-93bd-b52b204b9892,C03352,Vida,2024-10-06,2025-04-04,1406.63,Média,Corretor,False
81daee78-11c4-498f-8f11-240452e32392,C00088,Auto,2024-01-09,2025-01-08,105.19,Média,App,True
244d9eeb-d5d5-4eb0-9386-636de4637ed1,C04909,Empresarial,2024-01-11,2024-07-09,1224.7,Baixa,Agência Física,True
d7583cc9-5d36-4df0-aaf1-4e4e8d0f823d,C03612,Saúde,2023-04-17,2023-10-14,1338.67,Média,Site,False
ab835bc8-e36e-4f53-9ed8-133ccdf7d5b8,C00050,Saúde,2022-07-13,2024-07-12,872.04,Média,Site,False
1192e7b7-3364-418a-ae28-5cba3a29a6d8,C02978,Vida,2023-07-14,2025-07-13,186.37,Baixa,App,False
cefa0f96-aafe-45f0-bc3f-509d48b20473,C02380,Auto,2024-03-09,2025-03-09,677.9,Alta,Corretor,True
d0291db2-1da2-49d5-b1aa-6b74cd2c8ab4,C04257,Vida,2025-06-05,2027-06-05,627.76,Média,App,True
a0052303-76d0-4e10-9295-91bd7b2a1e49,C04859,Residencial,2022-08-14,2023-08-14,1284.8,Baixa,Site,True
82de6bd5-d88d-443a-9af0-4aa8607c2506,C04524,Empresarial,2023-05-11,2025-05-10,1117.02,Média,App,False
a41966ac-8244-4887-b9c4-167f751117b5,C01533,Vida,2024-06-16,2026-06-16,153.82,Média,Agência Física,False
b31a7d55-085f-4da9-a223-f07b97b188ea,C03878,Empresarial,2023-02-13,2025-02-12,1253.8,Alta,Site,False
a7f71222-3705-4920-a22c-f02e3bb1bd05,C04541,Auto,2024-01-17,2025-01-16,1135.46,Alta,App,True
c2f22feb-8c1f-478c-a50f-d2b41cd440a8,C01674,Vida,2024-11-17,2025-05-16,110.88,Média,Site,True
83faebc4-5c25-4d86-bbfb-4dff65ca4892,C00177,Empresarial,2025-02-26,2026-02-26,773.12,Baixa,Corretor,False
9c1147d5-ae0d-430c-b1e9-7d0da3c91e5d,C00696,Residencial,2024-10-20,2026-10-20,1093.11,Baixa,App,True
7f849e70-dd78-4705-b102-bbb42939294a,C04122,Vida,2024-10-11,2026-10-11,927.33,Alta,App,True
218ce13d-5685-487a-84f2-5f78b9985eb0,C03569,Saúde,2023-02-08,2024-02-08,1318.37,Baixa,Corretor,True
cdc7934f-8472-4fe6-bee3-af2d2f7a6797,C01892,Residencial,2022-09-11,2023-03-10,232.37,Alta,Corretor,False
6cc8dec6-4cab-4ad5-8702-c0f21581d5aa,C02584,Saúde,2025-05-21,2027-05-21,200.9,Média,Site,True
6e85084c-30d1-4d50-8953-7514ffaaeae9,C04765,Vida,2025-06-30,2027-06-30,569.83,Baixa,Corretor,False
e85f028e-2874-4ef9-b707-ef097dc8b0b9,C01918,Saúde,2023-12-09,2024-12-08,232.05,Alta,App,False
a399e802-029c-450e-858c-66116cd667d3,C01804,Residencial,2024-06-18,2024-12-15,276.51,Alta,App,True
5ef95ff1-6a55-4c42-a5e5-cd8ab1ea0201,C00727,Auto,2024-03-27,2026-03-27,1341.77,Alta,App,False
28d5e3b4-c53e-49ae-a5fb-5a7ed0489e41,C01741,Saúde,2024-09-07,2026-09-07,1412.47,Baixa,App,True
64cabd93-e902-461b-a616-f3ccc062f5ff,C01162,Auto,2024-10-18,2025-04-16,273.41,Baixa,Corretor,False
7fde38ec-d27b-4df3-be56-bbbdd0d47375,C02869,Auto,2024-06-10,2024-12-07,165.46,Alta,Site,False
e43206bc-2054-4ff2-83cd-f8eb2ae4ac13,C02725,Auto,2025-05-07,2025-11-03,1110.09,Baixa,App,True
e335b90f-fa14-4671-a999-8f7ce5da4632,C04826,Auto,2023-10-01,2025-09-30,174.91,Baixa,Site,True
a0f07540-1b00-4d9a-bc0a-9742ffeb7c92,C02635,Auto,2023-02-06,2025-02-05,805.12,Média,App,True
ae70805d-0e89-4af8-98c7-d31e8ed33286,C00518,Auto,2024-06-29,2025-06-29,1023.07,Média,App,True
cfee951e-f5ff-4385-af5f-a1e0bb043e42,C01324,Residencial,2023-07-01,2025-06-30,164.63,Alta,App,True
8485409c-3675-44f4-9e9a-b280a9513bba,C04127,Residencial,2024-12-14,2025-12-14,165.16,Baixa,Corretor,False
2a79d704-61ff-4d7f-b82c-382276218a9d,C03830,Vida,2022-09-29,2023-03-28,883.88,Baixa,Site,True
3a85f31b-7d2e-4d67-b3d9-9cb47adb5b16,C04569,Empresarial,2024-02-26,2024-08-24,955.39,Alta,Agência Física,True
45f1c87b-099f-4272-8263-ab224d858d63,C04038,Saúde,2023-06-23,2023-12-20,212.41,Média,Agência Física,True
2aa078d9-4c05-4331-8268-e4f1f5540c22,C02483,Residencial,2023-04-23,2023-10-20,621.64,Baixa,App,False
c2bc8bea-9957-4142-b782-b7ffb99a3240,C02606,Auto,2023-03-18,2024-03-17,139.83,Média,Corretor,False
be844b00-4377-4038-bbf6-806c0848d621,C04420,Vida,2023-10-09,2025-10-08,561.82,Baixa,App,True
04cb7de6-3b56-4330-a263-5f5bd5805495,C03831,Vida,2023-07-03,2024-07-02,1443.96,Baixa,Corretor,False
95d20186-0861-4446-a837-ce30fead115a,C03875,Saúde,2025-03-31,2027-03-31,1135.48,Média,Corretor,True
18945bfc-33c5-4081-a541-e85ff59748d4,C01581,Residencial,2024-08-05,2026-08-05,756.59,Alta,App,False
2d19e529-75d7-4621-9bf8-440bb25cff93,C04511,Residencial,2023-10-15,2024-04-12,1118.29,Alta,Site,False
e698231f-7a7b-4d55-8e94-d50396972182,C00288,Residencial,2022-11-14,2024-11-13,828.98,Média,App,True
1c86d448-ace0-47b6-98f2-333b71442d04,C04468,Residencial,2025-01-27,2026-01-27,719.29,Alta,Site,True
9bcd5888-05c9-4e07-9913-db18e7574a93,C03626,Residencial,2022-09-24,2023-09-24,750.75,Média,Corretor,False
e6c613c2-0d3e-49c5-9d67-c9e2bf2ab609,C00585,Empresarial,2024-07-18,2025-01-14,226.85,Alta,Agência Física,True
b3d2a1c9-0074-4464-994a-b3e96fcdd3ea,C00271,Auto,2023-04-06,2023-10-03,751.33,Baixa,Agência Física,True
abcd8fd5-8216-4369-bd21-419106090ecb,C04603,Saúde,2025-06-08,2026-06-08,284.4,Baixa,App,False
bb29a6ed-fc48-4746-93d2-4a2b60388000,C03825,Auto,2025-04-26,2027-04-26,93.3,Média,Site,True
cb518123-382c-4f09-b216-b140d761b7a6,C03514,Auto,2025-03-15,2027-03-15,168.18,Baixa,Agência Física,True
66bd6dd3-2a5b-42f3-af9d-3f3daa488d9b,C02135,Empresarial,2023-03-13,2025-03-12,544.72,Alta,Site,False
72cddbf0-770c-4d60-b3bf-29abb9d2c67a,C04300,Residencial,2024-05-12,2024-11-08,504.79,Média,Corretor,False
61379c70-9f5b-4eaf-9f45-75eec52f42e2,C02300,Saúde,2024-10-17,2025-10-17,318.76,Média,Corretor,False
03785626-818a-4105-bf76-a621a14caad2,C01775,Residencial,2025-05-26,2027-05-26,216.0,Baixa,App,True
ec88021d-aae5-44a8-928e-3974a3c27cf7,C04377,Vida,2023-08-17,2024-02-13,476.6,Baixa,Agência Física,True
28438998-9e3d-49c5-89c6-fcc13e4ea265,C02613,Vida,2025-04-13,2026-04-13,894.84,Baixa,Corretor,False
63908b4c-4e95-4570-bd5c-dec9e8201b70,C03778,Empresarial,2024-08-06,2025-08-06,206.4,Média,Site,True
68d700ce-c3de-402b-9fdd-5eb5695062dc,C03214,Auto,2024-08-17,2025-02-13,194.87,Alta,App,True
afc333ea-6cec-4648-87e6-b6b2e614449c,C04036,Empresarial,2024-07-21,2026-07-21,175.85,Baixa,Site,False
6a63d06e-a804-47c7-9ffc-7c1d9ddd1b73,C04297,Saúde,2024-03-14,2026-03-14,315.23,Alta,App,True
491eb2c6-f9a9-4880-b4d3-6d99208c402c,C03693,Vida,2023-12-19,2024-12-18,1243.23,Baixa,Agência Física,True
1f82945e-77bf-40dd-832d-dc4dcf7cf3d7,C00425,Auto,2025-06-14,2027-06-14,1295.79,Alta,Agência Física,True
86b0383b-7065-46c1-a776-e6e673602bca,C04798,Empresarial,2023-04-08,2024-04-07,1080.8,Baixa,Site,True
c753ea41-6920-45c4-99ea-5a59ded4b563,C02739,Empresarial,2024-02-12,2024-08-10,814.0,Alta,Corretor,False
cb426707-5316-4b4a-b283-4d44427ebdc8,C03029,Vida,2022-09-09,2024-09-08,1303.54,Baixa,Site,True
b896aeab-94ce-4492-b98c-c0ff56b14c14,C03769,Saúde,2022-11-24,2024-11-23,453.92,Média,App,False
c3f0a952-00e8-4ca4-bf8c-24a1e8f46357,C00943,Auto,2023-02-08,2025-02-07,326.17,Média,App,False
5f8cc188-2212-47cb-ad9b-44bdb0954dc1,C00854,Empresarial,2022-08-02,2023-08-02,1498.23,Alta,Site,False
282bd904-21b8-489d-9c86-48e5e4907f43,C01877,Saúde,2024-07-30,2025-01-26,1281.13,Média,Corretor,True
c2490d35-65f7-4f05-95ad-8d1466af6b49,C00460,Saúde,2024-10-27,2025-04-25,307.48,Alta,Site,False
39bcef86-f493-449f-9f98-1609e33a177a,C03671,Residencial,2024-10-02,2025-03-31,830.09,Baixa,Agência Física,True
29d222e0-1f87-40fb-b7e3-fc7381d55ffe,C01398,Auto,2024-08-15,2025-02-11,432.79,Média,Agência Física,False
db8e8604-3165-47a4-bdc1-8404922c9a9e,C04002,Residencial,2025-06-03,2025-11-30,1376.34,Média,App,True
faeda658-0af0-424e-937b-3e62ecc6a843,C03879,Residencial,2025-01-07,2025-07-06,1451.97,Baixa,App,True
69d14bdb-c103-493c-b1f3-23c89d88583d,C03967,Saúde,2023-08-30,2024-08-29,811.19,Baixa,Corretor,False
cc6c8e9a-fa1e-4dd6-ae08-30d9dcfecbfc,C04407,Auto,2024-06-06,2024-12-03,196.27,Alta,Corretor,True
8947a775-de21-4e6e-9cad-39b40f391458,C02611,Empresarial,2023-10-27,2024-04-24,1409.76,Alta,App,False
6fbb49ac-d025-4c29-a795-0b00d9eebe8a,C03487,Empresarial,2025-06-16,2027-06-16,893.04,Baixa,Site,False
3cbb7215-1ed7-46c1-bc08-18fc91411ffa,C03789,Saúde,2023-10-25,2024-04-22,695.24,Baixa,Site,True
2daf7436-3320-433b-9512-c35f68b25315,C03010,Auto,2024-04-07,2024-10-04,699.44,Baixa,Site,True
e94b9b8a-15d9-4e9b-98a5-b14ddb39dfef,C03472,Saúde,2023-04-17,2024-04-16,716.57,Baixa,Agência Física,True
ab60f883-a860-473b-b00c-6bf7f8ce4045,C01725,Residencial,2023-12-24,2024-06-21,233.91,Alta,App,False
7d93eb47-e2eb-49ae-81a1-a2e62db3ce98,C04199,Auto,2024-10-06,2025-04-04,1494.26,Média,Site,True
01bc25d3-6ee6-4d4b-aa87-51f3888b926f,C00482,Vida,2022-12-23,2024-12-22,1063.28,Média,Site,True
f6ec2ab8-72f5-408b-b504-05e7e59ea4a9,C03965,Residencial,2025-06-23,2026-06-23,800.08,Baixa,App,True
3534893f-7dc6-4fa3-98ba-0890604079b3,C03813,Auto,2024-02-10,2025-02-09,677.75,Baixa,Site,True
c08dfeeb-10bd-4010-8fa0-ec9e0a7f3118,C01084,Residencial,2023-12-19,2024-12-18,1058.25,Média,Agência Física,False
6e8582f8-63b1-41f7-ac80-5414e6f52d4d,C04700,Saúde,2023-03-24,2023-09-20,245.71,Baixa,Site,True
fc16621c-7e28-4629-9c67-6d227835a8bd,C03433,Auto,2024-11-13,2025-11-13,1193.44,Alta,Agência Física,False
06854b32-fbd9-45cb-b59a-ab5e243d1070,C02514,Residencial,2023-11-14,2024-05-12,167.23,Baixa,Agência Física,False
f54af387-c3c4-400b-ae6b-34b0a64fc063,C04863,Auto,2024-08-25,2026-08-25,160.18,Média,Site,True
0eb8afdf-2797-4fc9-837e-4e801e398b7e,C04002,Empresarial,2024-01-30,2025-01-29,616.63,Baixa,Corretor,False
313b6f03-e0fb-493b-9ad7-8bcf2bf4b874,C04013,Auto,2024-05-02,2026-05-02,1276.68,Baixa,App,False
9d5170fa-0522-47cd-88dd-1d8c589b61b6,C04259,Vida,2024-01-03,2024-07-01,166.62,Média,Corretor,False
147a0107-ad66-4f13-923b-f4622452731e,C02695,Vida,2023-07-26,2024-07-25,711.79,Alta,App,True
fcf18ed6-2771-4e1f-bfb0-1165a9cecb54,C03225,Saúde,2024-08-05,2026-08-05,333.79,Baixa,Site,True
67618ac5-b454-4271-b28d-b4aa4fd76366,C01093,Saúde,2024-06-08,2025-06-08,1386.71,Média,App,True
b7d91c88-0047-469a-82af-6b29fad6c5e6,C02542,Empresarial,2023-08-02,2025-08-01,753.44,Baixa,Site,True
cef8765f-d85a-4af7-9cf2-17b95afb1196,C00792,Auto,2022-09-03,2023-03-02,111.63,Baixa,Site,True
49e57266-2ff9-4964-a865-36faf96eb924,C02139,Vida,2024-11-23,2025-11-23,192.66,Alta,Agência Física,False
a5c7e5cd-aa28-4f6e-b43d-d1ba37bb81e6,C00871,Vida,2024-02-26,2026-02-25,1176.31,Média,Corretor,True
69afc615-4a8f-47cb-9d47-473c7edaca5d,C03736,Auto,2023-12-26,2024-06-23,651.49,Média,Site,False
1f7f18ff-f41d-4bf7-99af-faefb4e5d02b,C03574,Empresarial,2022-08-22,2023-08-22,599.97,Média,App,False
39d881d8-5132-43cf-9409-c5eed151e8ad,C01505,Saúde,2025-03-16,2027-03-16,199.1,Alta,Corretor,False
e2415ba2-ef51-4129-a303-ba12a79c8dce,C02188,Empresarial,2025-02-03,2027-02-03,354.87,Média,Agência Física,False
95ece18d-5f89-4d4e-91da-48b50fc88680,C04061,Vida,2024-01-21,2024-07-19,1249.24,Baixa,Corretor,False
bfdfb583-dce5-4df9-a7e1-1eceacaea9f9,C04983,Empresarial,2024-08-03,2026-08-03,694.27,Média,App,False
7a0fb53e-eefb-4cf4-bc6b-d41ce6484637,C02882,Vida,2023-12-08,2024-12-07,252.11,Alta,App,True
b71e8e75-6352-4849-85f9-a20dceaa3818,C02028,Empresarial,2023-09-18,2025-09-17,826.17,Alta,App,True
b88babc5-0ba2-48b2-a2db-b84de03b0a8d,C04110,Saúde,2023-12-04,2024-06-01,720.7,Média,Corretor,True
6c19f9ce-0488-440d-ae26-1e1df1030221,C00134,Auto,2022-11-29,2023-11-29,1173.56,Baixa,App,True
71647aa8-2f5f-477b-9185-20ed703872bb,C02998,Vida,2023-10-20,2024-04-17,348.25,Média,Agência Física,False
cfe1cac1-1910-4301-8652-1493a58d5430,C04955,Empresarial,2022-12-07,2023-06-05,875.96,Média,Site,False
0879d844-5e79-4b2c-9862-c4b860333855,C02287,Empresarial,2023-03-11,2024-03-10,346.29,Média,Agência Física,False
2358e393-dde4-4e30-b6f8-8851ae7cfae6,C00937,Residencial,2025-06-08,2027-06-08,1432.17,Média,Agência Física,False
d243a74e-1d5b-4622-a53a-040651a2b6e3,C04425,Empresarial,2025-03-01,2026-03-01,303.4,Média,Site,True
f9887277-9663-4957-86a6-0963b137609b,C02135,Vida,2022-09-26,2023-03-25,1357.56,Alta,Site,False
188e6c6f-8780-4dd9-bfa6-19ed9a4b4bfe,C00905,Auto,2024-07-21,2025-07-21,627.01,Baixa,Agência Física,False
60904649-edc1-484d-b82c-f23ecdc33c26,C02540,Saúde,2025-01-15,2025-07-14,347.18,Média,Corretor,True
cb7c30e2-0d43-4a09-a823-f80c44f39247,C02229,Auto,2023-10-25,2024-10-24,1362.27,Média,Corretor,False
e20a98e8-44fc-4d57-a29e-fe4609347f3c,C02640,Residencial,2025-05-09,2027-05-09,1487.56,Média,App,True
49a1adcf-c55c-4dce-8db2-d0c67bbb5545,C00407,Empresarial,2024-01-06,2024-07-04,409.37,Alta,Site,True
d54992eb-66a9-4a55-91da-1bed122a7e3b,C04398,Empresarial,2024-06-23,2024-12-20,1204.45,Alta,Agência Física,True
9b56be5d-a8fb-44e3-b6a9-9cd78f8aa291,C02009,Saúde,2022-11-08,2024-11-07,753.06,Média,Site,False
2cce3e28-aba4-48df-b7ee-cfbd9f8ce86a,C02621,Vida,2024-08-13,2025-02-09,1415.14,Baixa,Corretor,True
1b98a2c9-224a-4cc1-83b3-c16848a04c93,C04514,Residencial,2023-09-26,2024-09-25,942.27,Alta,Agência Física,False
f7966456-93a5-445c-88e7-1d0734172323,C00960,Residencial,2023-11-04,2025-11-03,808.08,Média,Site,False
a2da8788-6070-40e5-86ec-6583e4ad27c6,C00945,Saúde,2024-01-10,2024-07-08,821.09,Alta,Agência Física,False
fc7878c2-fe67-45d4-a6f8-6441a014acfc,C03702,Auto,2023-01-08,2023-07-07,680.17,Média,Corretor,False
3098487c-9590-4db5-b7b5-783e07c90f36,C04018,Saúde,2024-05-15,2024-11-11,183.57,Baixa,Site,True
dbcad4d8-f6c9-4375-93b9-4999732a5fab,C04082,Empresarial,2025-01-29,2025-07-28,318.65,Baixa,Agência Física,True
7d7af350-97ca-4841-89fa-978e663690ae,C04596,Vida,2024-10-28,2025-04-26,638.49,Média,Corretor,False
8131f5c8-9a67-4d1d-aece-2707c42131ca,C00377,Residencial,2023-08-17,2024-08-16,633.44,Baixa,Agência Física,True
3669b4ed-1982-4293-b785-9e114548f0b8,C00917,Residencial,2023-04-02,2024-04-01,1463.43,Média,App,True
a780ebb0-b953-41c5-a845-805a39b3a513,C00592,Residencial,2025-06-22,2026-06-22,594.28,Média,Corretor,False
552712cc-b166-4be3-9609-2359c8d14813,C03686,Auto,2024-09-26,2026-09-26,489.7,Alta,Site,False
04f22798-e375-49f7-b96f-791e0c5cb1b8,C00196,Residencial,2022-11-11,2023-05-10,420.42,Baixa,Site,True
4fbf2971-47b4-4d4e-9626-c0aab043cc2f,C04415,Saúde,2024-07-16,2025-01-12,319.16,Alta,Corretor,True
3cf1208b-a015-452a-8de5-12edad127bd5,C04115,Auto,2023-10-06,2025-10-05,1121.93,Alta,Site,False
9007be8f-313d-4bee-b30a-421133fcac43,C00371,Empresarial,2023-04-05,2023-10-02,437.88,Alta,Site,True
664a34c5-8256-4c1c-8565-d4fa54857c2e,C04396,Residencial,2023-12-04,2025-12-03,381.0,Alta,Site,False
313f8835-2814-4d2a-b297-5fd0141490a1,C00340,Vida,2025-03-07,2027-03-07,533.63,Média,Corretor,False
85a8ddcf-b823-48e5-afbd-2656e977de35,C02241,Residencial,2023-08-27,2024-02-23,1242.93,Alta,Corretor,True
8c9199f1-7031-4615-aebb-e43cb1927c72,C03472,Empresarial,2022-12-11,2023-12-11,291.91,Alta,Corretor,True
92b0a83a-40f8-41a6-abe0-29866838ec66,C02497,Vida,2022-11-16,2024-11-15,305.21,Média,App,True
a8119aa7-726b-432b-b28e-5ff64e3cfeca,C01477,Vida,2022-10-17,2023-04-15,1015.1,Média,Site,True
5178a51f-e500-4df2-ad2d-9763e0e6424b,C04087,Residencial,2024-04-23,2026-04-23,829.29,Média,Agência Física,True
bb7bb214-40eb-4777-a5f2-8b1a3f358de2,C03739,Auto,2022-12-21,2023-06-19,964.89,Baixa,App,True
a5321444-da82-4683-8522-aad990827910,C04705,Vida,2025-05-09,2027-05-09,490.35,Baixa,Corretor,False
16cb6460-6e35-4247-9a55-93e675293b51,C00897,Saúde,2024-01-21,2024-07-19,701.0,Alta,Agência Física,False
0c299e95-8bdc-462d-b107-4b3365c2dd0c,C03036,Vida,2024-11-13,2025-05-12,808.11,Baixa,Corretor,True
9bc2e9ef-6240-4e89-a0b5-dbdc0a5f3b8b,C00256,Vida,2022-10-24,2024-10-23,915.92,Média,App,True
7aae317d-20f1-4d38-af49-450bec51ffae,C04966,Saúde,2023-03-06,2023-09-02,407.32,Média,Site,False
60b94303-6943-44be-88ea-7b185e752d6a,C00680,Residencial,2024-04-11,2025-04-11,567.95,Baixa,Agência Física,False
63cdac6a-a828-4ed4-941d-93e1a1fa1f72,C02240,Residencial,2024-10-31,2026-10-31,280.07,Baixa,Site,True
57f614de-0a91-4504-a218-e845d55df98d,C04008,Empresarial,2023-01-21,2023-07-20,878.26,Alta,Corretor,True
708b75ef-1e33-452f-905b-d88d90b4fe9b,C02079,Vida,2023-12-20,2025-12-19,367.99,Baixa,Agência Física,False
afc9386e-1981-4d77-8770-e59e3856d7b7,C03666,Vida,2023-05-28,2025-05-27,779.47,Média,App,True
b98542dc-95a6-4685-b20f-6d3722d8c285,C04868,Auto,2025-05-05,2025-11-01,232.09,Média,Agência Física,True
aa582cf9-8f3a-4a1b-b407-a370bd59ccae,C00933,Empresarial,2022-10-10,2023-04-08,438.22,Média,Site,False
e71cdb3c-5571-4cbd-b9fe-3e668049de71,C02884,Auto,2025-04-20,2026-04-20,583.16,Alta,Site,True
199828d6-5b4a-47db-a76a-b1f1e4d71f21,C02963,Auto,2024-02-25,2026-02-24,1006.16,Alta,Corretor,True
81549919-dd3a-4df5-8ff1-f271ab9ca244,C01904,Empresarial,2022-08-14,2023-08-14,316.99,Baixa,Agência Física,False
caf5b797-5138-4ab5-a54e-0af017f9ea65,C00141,Vida,2023-04-18,2023-10-15,556.02,Baixa,Agência Física,True
7e8a98c3-8eea-4cae-b01b-e2b3d3a259fc,C00451,Vida,2024-04-08,2026-04-08,1114.76,Alta,App,True
6d04f7e6-ef26-47ca-8cfd-40699e029436,C03614,Vida,2023-01-17,2023-07-16,113.55,Baixa,Corretor,True
e044aee5-4f91-4606-a42b-4082bdd7fd68,C00263,Empresarial,2023-05-25,2023-11-21,404.49,Baixa,Corretor,True
9ff5501e-045e-4043-a0c8-447eed112110,C03524,Empresarial,2024-12-13,2025-06-11,845.3,Baixa,Site,False
be834283-4133-4616-b448-85dc2b2d9d89,C01888,Empresarial,2023-12-29,2024-06-26,103.42,Baixa,Site,False
1c033741-0fd8-4503-abd9-b13715bdc002,C04456,Empresarial,2024-12-26,2026-12-26,1219.41,Baixa,Site,False
dca97c50-156c-46a9-962b-7d059c523039,C03517,Auto,2023-02-01,2025-01-31,898.16,Baixa,Agência Física,True
60f8348e-e623-43be-849c-48d5f50f57b1,C00708,Vida,2023-07-29,2024-01-25,958.01,Baixa,Agência Física,True
5eee6fb7-1ceb-4b9d-8311-10ddf2f03ea5,C04310,Residencial,2024-12-02,2025-05-31,100.19,Baixa,Corretor,True
421dc38c-113d-4a8a-a82b-25fb513db69f,C03632,Vida,2023-01-15,2024-01-15,262.47,Baixa,Site,False
9ec48977-f2f8-48e3-bb96-80e3e32870eb,C04102,Empresarial,2023-08-03,2025-08-02,351.39,Baixa,Corretor,True
ad14796e-a992-467c-8d45-40020d1f7b36,C00670,Auto,2024-05-07,2024-11-03,1283.47,Média,Corretor,True
bb17d6bc-ba13-4ce7-9ca2-a5ff1ca073e1,C01407,Saúde,2022-08-13,2023-02-09,1061.38,Média,App,True
