id_cliente,idade,renda_mensal,tipo_seguro,valor_premio_mensal,satisfacao_ultima_avaliacao,renovado_automaticamente,duracao_dias,satisfacao_score,valor_premio_sobre_renda,interacao_idade_renda,prob_cancelamento,tende_cancelar
4281,68,2979.1,Auto,937.73,Baixa,0,365.0,0,0.3147695612768957,202578.8,0.40229647728460544,1
3992,57,4312.94,Residencial,522.19,Alta,1,365.0,2,0.121075183053787,245837.58,0.42438411460937464,1
4588,48,15677.47,Auto,1037.36,Alta,0,730.0,2,0.06616883974263704,752518.5599999999,0.4115772827160524,1
110,64,17495.21,Auto,598.38,Baixa,1,730.0,0,0.03420250457125122,1119693.44,0.4868765360626945,1
1268,42,11369.15,Saúde,660.64,Média,0,730.0,1,0.058108125937295224,477504.3,0.45129101402170435,1
1325,66,3865.87,Residencial,558.81,Baixa,0,730.0,0,0.144549609790293,255147.41999999998,0.4205054071951523,1
3502,70,14634.82,Residencial,1001.24,Alta,0,730.0,2,0.06841491729997362,1024437.4,0.4288661081066206,1
3775,57,12779.56,Vida,618.21,Média,0,365.0,1,0.048374904926304196,728434.9199999999,0.453629932800417,1
2013,19,2478.43,Residencial,645.27,Alta,1,730.0,2,0.26035433722154755,47090.17,0.41706259420983904,1
2648,57,2946.04,Saúde,1166.77,Baixa,0,730.0,0,0.39604689685136657,167924.28,0.46822547968829586,1
2169,63,13365.4,Vida,552.73,Baixa,1,730.0,0,0.04135529052628429,842020.2,0.415266446352106,1
2740,25,12629.93,Empresarial,1272.11,Alta,1,365.0,2,0.10072185673238093,315748.25,0.5118884583610891,1
2632,43,12902.45,Saúde,892.51,Baixa,0,730.0,0,0.06917368406775457,554805.35,0.48813261190925916,1
216,47,3397.87,Saúde,393.13,Baixa,0,730.0,0,0.11569895257911575,159699.88999999998,0.4147977507704305,1
1698,75,16291.4,Saúde,714.43,Baixa,1,730.0,0,0.043853198620130866,1221855.0,0.4682736627798704,1
3464,29,15068.7,Empresarial,712.89,Baixa,0,730.0,0,0.04730932329928925,436992.30000000005,0.40945599342797484,1
246,68,13552.93,Saúde,192.65,Alta,1,365.0,2,0.014214638458252202,921599.24,0.588479568026607,1
3210,55,11296.91,Residencial,1418.27,Alta,0,730.0,2,0.1255449499022299,621330.05,0.46225738229442825,1
2638,60,7374.47,Auto,854.95,Média,1,730.0,1,0.11593375523935957,442468.2,0.4349554136197699,1
2441,57,18233.39,Residencial,1245.58,Alta,0,730.0,2,0.06831313321329714,1039303.23,0.49912336932497386,1
3125,51,10500.57,Empresarial,162.28,Baixa,0,730.0,0,0.015454399142141808,535529.07,0.40875205840602763,1
170,31,4861.99,Empresarial,404.51,Alta,0,730.0,2,0.08319844343571253,150721.69,0.4589956608648624,1
4432,65,10661.25,Empresarial,1362.58,Baixa,1,730.0,0,0.1278067768788838,692981.25,0.46916060942573046,1
1061,67,16688.82,Residencial,1283.49,Média,1,730.0,1,0.07690717498301258,1118150.94,0.41634436171301054,1
2493,56,7818.71,Empresarial,1148.92,Baixa,1,730.0,0,0.1469449563930623,437847.76,0.4286732487384317,1
489,64,4739.15,Vida,637.29,Média,1,730.0,1,0.13447348153149827,303305.6,0.42888843604432975,1
2167,64,9286.1,Vida,671.54,Baixa,1,730.0,0,0.07231668838371329,594310.4,0.5090739499663912,1
3378,32,9705.52,Saúde,1201.9,Baixa,0,730.0,0,0.12383674445058071,310576.64,0.46978145268393595,1
3476,53,6566.2,Saúde,627.03,Baixa,0,730.0,0,0.09549358837683897,348008.6,0.49872141258487435,1
2683,46,6476.89,Auto,494.97,Baixa,0,730.0,0,0.0764209365914814,297936.94,0.4625341757862612,1
549,58,11593.18,Vida,548.25,Média,1,365.0,1,0.047290734725071115,672404.4400000001,0.4343615410385091,1
3245,51,8733.99,Saúde,804.62,Baixa,0,365.0,0,0.09212513410251215,445433.49,0.4783296066055252,1
2677,28,12343.97,Residencial,1315.64,Baixa,1,730.0,0,0.1065815940900699,345631.16,0.40630528480646644,1
3610,81,13563.7,Auto,966.75,Baixa,1,730.0,0,0.0712747996490633,1098659.7,0.4471759140724025,1
594,59,10349.86,Residencial,1040.56,Média,0,730.0,1,0.1005385580094803,610641.74,0.4762288598851717,1
1682,35,10100.38,Auto,728.82,Baixa,1,730.0,0,0.07215768119615303,353513.3,0.4728636687938956,1
3197,50,5547.52,Empresarial,1366.07,Alta,1,730.0,2,0.24624877422704197,277376.0,0.4511567767397918,1
875,46,3103.73,Residencial,1441.5,Média,0,365.0,1,0.46444117239579474,142771.58,0.4484647345299032,1
435,54,14889.07,Residencial,879.98,Média,0,730.0,1,0.05910241539599183,804009.78,0.4189069884778235,1
2519,35,7562.09,Saúde,770.92,Média,1,365.0,1,0.10194536166588866,264673.15,0.43964964849039845,1
4945,46,14138.89,Saúde,549.31,Alta,1,730.0,2,0.038850998911512856,650388.94,0.44071371745705,1
4818,68,17481.18,Empresarial,1460.79,Baixa,0,365.0,0,0.08356358094819685,1188720.24,0.5936240420562806,1
3669,48,9944.25,Vida,446.83,Média,0,730.0,1,0.04493350428639666,477324.0,0.4525624500563225,1
2628,42,10419.41,Empresarial,517.41,Alta,1,180.0,2,0.04965828199485383,437615.22,0.42228786938231827,1
506,18,9712.31,Auto,1108.34,Baixa,0,730.0,0,0.11411703292007772,174821.58,0.4134369935085412,1
1072,31,15355.78,Vida,1392.16,Alta,1,730.0,2,0.09066032464648491,476029.18,0.4563562764855206,1
2881,55,3947.47,Saúde,339.16,Média,0,730.0,1,0.0859183223685044,217110.84999999998,0.42566217585204547,1
3134,32,15577.78,Saúde,113.51,Alta,0,730.0,2,0.00728666087208832,498488.96,0.4386574060131155,1
3970,46,10394.36,Auto,954.6,Baixa,1,365.0,0,0.09183826613663564,478140.56000000006,0.43846094643972244,1
3869,69,16399.36,Empresarial,1250.11,Média,1,365.0,1,0.07622919431002184,1131555.84,0.4043706057507928,1
1179,41,19642.41,Empresarial,1484.89,Baixa,0,730.0,0,0.07559612084260536,805338.8099999999,0.6269768201436206,1
730,49,18053.64,Vida,585.21,Baixa,0,365.0,0,0.03241506975878549,884628.36,0.5277112208377047,1
2540,32,3320.57,Auto,903.31,Média,1,730.0,1,0.2720346205621324,106258.24,0.5007614923827599,1
367,33,6215.46,Auto,511.47,Média,1,180.0,1,0.0822899672751494,205110.18,0.40889938232889655,1
3946,18,2026.85,Vida,1065.8,Alta,0,730.0,2,0.5258405900782002,36483.299999999996,0.8107981648148259,1
3459,80,6927.75,Empresarial,1019.79,Média,1,180.0,1,0.14720363754465735,554220.0,0.4031153731638409,1
4729,59,1762.91,Empresarial,1371.96,Baixa,0,730.0,0,0.7782359848205523,104011.69,0.5531549495716293,1
3685,52,6027.55,Residencial,420.47,Média,0,730.0,1,0.06975802772270658,313432.60000000003,0.40625339457245246,1
448,46,7730.14,Residencial,1183.87,Baixa,1,180.0,0,0.15314987826869886,355586.44,0.5101888110325198,1
938,44,7535.65,Empresarial,384.74,Alta,0,180.0,2,0.051055980572346116,331568.6,0.47555122417442275,1
2393,79,12394.52,Residencial,851.62,Média,0,730.0,1,0.06870939737884162,979167.0800000001,0.4694805624171653,1
1430,59,12154.05,Residencial,456.95,Média,0,730.0,1,0.037596521324167666,717088.95,0.4181743155016581,1
2160,60,7066.43,Empresarial,974.66,Média,1,730.0,1,0.13792820419929158,423985.80000000005,0.48551320968372624,1
4975,51,6747.51,Vida,378.13,Alta,1,365.0,2,0.05603993176742235,344123.01,0.5013984358119112,1
137,59,13781.3,Saúde,1364.88,Alta,0,730.0,2,0.09903855224108032,813096.7,0.41686128936559813,1
3794,28,9612.64,Auto,1064.31,Baixa,1,730.0,0,0.1107198438722349,269153.92,0.4914199050941084,1
223,54,16128.71,Residencial,598.92,Baixa,1,730.0,0,0.03713378193296302,870950.34,0.42788961686513555,1
4123,45,16501.79,Saúde,671.09,Alta,1,365.0,2,0.040667709381830695,742580.55,0.5166137570903748,1
81,75,8969.85,Empresarial,694.44,Baixa,1,365.0,0,0.07741935483870968,672738.75,0.4897926869007479,1
500,52,10679.76,Saúde,572.26,Baixa,1,730.0,0,0.0535836011296134,555347.52,0.48990000422700664,1
3812,25,6908.16,Auto,1079.32,Média,1,730.0,1,0.15623841949231054,172704.0,0.42514939352879344,1
2827,32,4887.43,Vida,776.28,Média,1,730.0,1,0.15883194235006945,156397.76,0.4041707404679005,1
2677,28,12343.97,Residencial,1197.1,Baixa,0,365.0,0,0.09697852473717937,345631.16,0.4837211861176117,1
3492,58,14575.98,Residencial,1153.78,Baixa,1,365.0,0,0.07915625570287556,845406.84,0.41934503452879907,1
3824,20,8095.28,Empresarial,183.98,Baixa,0,730.0,0,0.022726823531737012,161905.6,0.551867271280574,1
918,66,19656.16,Vida,798.82,Alta,0,365.0,2,0.04063967733270385,1297306.56,0.48374169180050497,1
1327,64,4217.0,Residencial,553.9,Baixa,1,730.0,0,0.13134930045055726,269888.0,0.4548497743654658,1
4636,40,12011.46,Auto,1104.25,Média,0,730.0,1,0.09193303728272834,480458.39999999997,0.4878888441895378,1
1050,52,10251.36,Empresarial,924.27,Alta,0,730.0,2,0.09016072013859623,533070.72,0.466608281108489,1
2760,63,10425.17,Residencial,688.81,Média,1,180.0,1,0.06607182424842951,656785.71,0.46863603945949445,1
1255,20,5303.22,Empresarial,763.61,Alta,1,730.0,2,0.14398987784779813,106064.40000000001,0.4401371128226229,1
3253,31,2257.63,Empresarial,1202.06,Alta,0,730.0,2,0.5324433144492232,69986.53,0.46233986349782497,1
3693,49,15197.94,Empresarial,745.81,Média,0,730.0,1,0.04907309806460612,744699.06,0.5222103902993985,1
3552,39,9771.08,Auto,552.18,Baixa,0,180.0,0,0.0565116650360042,381072.12,0.5012608833383452,1
2758,27,17221.48,Empresarial,1101.08,Média,0,180.0,1,0.06393643287336512,464979.95999999996,0.44023496169795484,1
1411,67,3363.83,Auto,1313.2,Alta,1,730.0,2,0.390388337103837,225376.61,0.43287923213935486,1
3426,53,7541.0,Saúde,1386.05,Baixa,0,730.0,0,0.1838018830393847,399673.0,0.40881681326274616,1
4577,49,2966.22,Vida,911.28,Alta,1,365.0,2,0.30721928919635094,145344.78,0.42506521165539196,1
2748,65,4324.99,Saúde,340.11,Baixa,0,730.0,0,0.07863833211175056,281124.35,0.4336102516714851,1
1623,26,5686.05,Vida,1238.06,Alta,1,730.0,2,0.21773638993677508,147837.30000000002,0.4293723850964587,1
89,38,11446.24,Empresarial,640.29,Média,1,365.0,1,0.055938893470694306,434957.12,0.48028756238162484,1
4062,29,9646.58,Saúde,1169.07,Alta,1,365.0,2,0.12119010053303865,279750.82,0.43457214789874804,1
658,29,14130.51,Empresarial,1072.72,Baixa,1,730.0,0,0.07591516512850563,409784.79,0.4660308313705463,1
4447,40,10570.71,Residencial,933.49,Baixa,0,730.0,0,0.08830911074090578,422828.39999999997,0.49682908071285653,1
1696,63,14911.84,Residencial,608.46,Baixa,0,365.0,0,0.0408038176375283,939445.92,0.5099039992005654,1
35,45,19464.95,Vida,450.14,Média,1,730.0,1,0.023125669472564787,875922.75,0.4151479010236858,1
3511,63,10097.61,Vida,1471.67,Alta,0,180.0,2,0.1457443890187876,636149.43,0.47443565761832485,1
928,51,14953.48,Empresarial,1010.44,Alta,0,730.0,2,0.06757223067807627,762627.48,0.49659700929324707,1
472,64,5489.61,Empresarial,738.45,Baixa,0,730.0,0,0.13451775262723584,351335.04,0.4865706867270079,1
3608,49,11868.99,Empresarial,1225.28,Baixa,0,365.0,0,0.10323372081364969,581580.51,0.4536529835450898,1
1876,44,2669.6,Saúde,764.65,Baixa,1,730.0,0,0.28642867845370096,117462.4,0.43583991436692643,1
1293,53,17989.0,Vida,630.84,Alta,1,365.0,2,0.03506809717049308,953417.0,0.4006451040688852,1
4163,37,10358.17,Residencial,825.03,Alta,0,730.0,2,0.0796501698659126,383252.29,0.43327174063697765,1
4404,54,19922.99,Auto,1353.91,Alta,0,730.0,2,0.06795716907954077,1075841.4600000002,0.4066196638641337,1
688,19,13962.93,Saúde,1218.41,Baixa,1,180.0,0,0.08726033862520259,265295.67,0.42322726370549224,1
109,81,19515.98,Empresarial,928.79,Baixa,1,365.0,0,0.047591255986120094,1580794.38,0.42835134588101736,1
4140,53,3325.04,Vida,90.57,Baixa,0,730.0,0,0.027238770059909052,176227.12,0.666582335211056,1
1481,43,15849.58,Empresarial,455.26,Alta,0,730.0,2,0.028723789526283978,681531.94,0.4241157549892661,1
2417,65,6141.45,Empresarial,657.01,Baixa,0,365.0,0,0.10697962207621979,399194.25,0.4702028530006531,1
124,75,14612.53,Empresarial,516.57,Média,0,730.0,1,0.03535116779914225,1095939.75,0.40999196685581746,1
1600,37,13077.16,Empresarial,295.1,Baixa,1,730.0,0,0.022566061744293105,483854.92,0.40702678057865843,1
3991,27,17390.41,Empresarial,565.0,Média,0,365.0,1,0.03248917075560611,469541.07,0.4276782767549051,1
1539,40,7483.84,Empresarial,1351.71,Baixa,1,365.0,0,0.18061716979518536,299353.6,0.47949872935137494,1
91,25,8336.25,Residencial,207.39,Baixa,1,730.0,0,0.02487809266756635,208406.25,0.4125619334128219,1
4406,48,10537.76,Saúde,533.25,Baixa,0,730.0,0,0.05060373362080746,505812.48,0.4588038848446828,1
1654,43,4842.88,Vida,687.98,Média,0,730.0,1,0.14206009647152107,208243.84,0.46656264436067174,1
141,37,9925.2,Auto,1023.54,Alta,1,730.0,2,0.10312537782613951,367232.4,0.44690631026811345,1
4913,64,2316.71,Residencial,97.68,Baixa,0,730.0,0,0.04216324011205546,148269.44,0.6378827762497532,1
4662,79,8998.38,Saúde,891.43,Baixa,1,365.0,0,0.09906560958750353,710872.0199999999,0.4716170258608445,1
1675,29,14895.37,Vida,1328.96,Alta,0,180.0,2,0.08921967027338025,431965.73000000004,0.5077020578798628,1
150,64,9749.4,Residencial,703.31,Alta,1,365.0,2,0.07213879828502266,623961.6,0.4086071984279299,1
2370,73,4129.59,Residencial,117.16,Alta,0,180.0,2,0.028370855218072494,301460.07,0.618994950182927,1
1920,57,11325.75,Residencial,986.57,Média,1,730.0,1,0.08710858000573914,645567.75,0.41629712802771407,1
1906,42,9968.19,Vida,798.43,Alta,1,180.0,2,0.08009779107340449,418663.98000000004,0.46520534630446425,1
4085,20,13981.35,Empresarial,1140.98,Média,1,730.0,1,0.08160728398902824,279627.0,0.4006235929344714,1
3000,21,6528.81,Empresarial,205.46,Alta,0,730.0,2,0.03146974716678844,137105.01,0.40917387240537056,1
3777,39,7512.88,Saúde,880.35,Média,1,730.0,1,0.11717876500090511,293002.32,0.5251673369354294,1
1091,37,7412.34,Saúde,1371.33,Média,0,365.0,1,0.18500635426869247,274256.58,0.42138123834320534,1
4703,76,12672.55,Saúde,365.28,Média,0,180.0,1,0.028824506512106877,963113.7999999999,0.413349985466797,1
4523,70,14870.74,Vida,855.08,Alta,1,730.0,2,0.05750083721455691,1040951.7999999999,0.4298277628412011,1
4926,49,2693.52,Saúde,674.4,Média,1,365.0,1,0.2503786866256794,131982.48,0.4625654513974199,1
3986,45,5175.53,Empresarial,1455.46,Média,0,730.0,1,0.2812195079537748,232898.84999999998,0.4249344899483486,1
3197,50,5547.52,Residencial,965.63,Alta,1,730.0,2,0.17406516785879095,277376.0,0.4412149765068586,1
4732,76,6907.86,Residencial,804.87,Média,1,365.0,1,0.1165151001902181,524997.36,0.5035018673642876,1
4174,67,14841.85,Residencial,420.56,Média,0,730.0,1,0.028336090177437448,994403.9500000001,0.4330706736843598,1
2996,21,10810.97,Saúde,951.09,Alta,1,730.0,2,0.08797452957505202,227030.37,0.45897387447727733,1
2670,60,13541.77,Saúde,1448.55,Alta,1,730.0,2,0.10696902989786415,812506.2000000001,0.4731430999608838,1
2837,48,9001.22,Residencial,794.86,Média,0,730.0,1,0.08830580743499215,432058.55999999994,0.5490553609809566,1
905,78,15771.46,Auto,325.65,Baixa,1,730.0,0,0.020648056679597196,1230173.88,0.42689758659447763,1
4663,75,12795.6,Auto,617.84,Baixa,1,365.0,0,0.04828534808840539,959670.0,0.46666239530169457,1
4718,46,13866.0,Residencial,624.54,Alta,0,730.0,2,0.04504110774556469,637836.0,0.45507626685118724,1
998,77,4101.9,Vida,886.17,Média,0,365.0,1,0.21603890879836174,315846.3,0.43189702540875696,1
478,58,14793.07,Empresarial,811.15,Baixa,0,730.0,0,0.054833107664602414,857998.0599999999,0.4900921133381214,1
1266,25,6708.07,Auto,1018.67,Média,0,365.0,1,0.15185738968138376,167701.75,0.40339187670372356,1
3533,68,3396.63,Empresarial,842.34,Média,0,365.0,1,0.247992863514719,230970.84,0.4204474096988581,1
1348,25,17720.18,Vida,1316.71,Alta,0,730.0,2,0.07430567861048816,443004.5,0.47261589245140884,1
4340,77,4122.43,Vida,994.65,Média,1,365.0,1,0.24127759598101117,317427.11000000004,0.44203018725274856,1
3850,42,10806.65,Vida,404.53,Média,1,365.0,1,0.037433432192214976,453879.3,0.42587160700536253,1
2569,69,6750.63,Saúde,939.77,Baixa,0,365.0,0,0.13921219204726076,465793.47000000003,0.45445139985009936,1
4511,63,11355.67,Vida,1306.23,Baixa,0,730.0,0,0.11502887984592719,715407.21,0.42362107950872585,1
4794,60,6107.07,Residencial,396.96,Alta,1,365.0,2,0.06500007368508957,366424.19999999995,0.46370492951146436,1
2811,53,3146.02,Vida,157.35,Alta,1,730.0,2,0.05001557523474104,166739.06,0.4731279123260956,1
4521,45,11728.71,Residencial,656.12,Alta,0,365.0,2,0.05594136098513818,527791.95,0.4580484866011789,1
794,43,10309.01,Auto,799.88,Média,0,730.0,1,0.077590379677583,443287.43,0.5147597673641803,1
3254,54,3783.56,Saúde,1159.46,Média,1,365.0,1,0.3064468384273013,204312.24,0.40712005279151986,1
2429,77,13945.07,Empresarial,607.04,Baixa,0,730.0,0,0.043530796188186935,1073770.39,0.6446804669181703,1
157,70,2688.23,Empresarial,1410.89,Média,0,180.0,1,0.5248397644546784,188176.1,0.44244523430458954,1
4185,32,13503.96,Vida,83.69,Alta,1,730.0,2,0.006197441343131941,432126.72,0.4197696809152695,1
849,45,3223.12,Empresarial,1024.48,Alta,1,365.0,2,0.31785350840179705,145040.4,0.4376956356378895,1
4276,69,9127.22,Saúde,1224.36,Baixa,1,730.0,0,0.1341438028227653,629778.1799999999,0.41254304394107394,1
3662,53,7475.33,Auto,558.22,Baixa,0,365.0,0,0.07467496418218326,396192.49,0.40517046422275665,1
3842,48,12032.59,Saúde,1319.92,Baixa,1,730.0,0,0.10969541885828404,577564.3200000001,0.415705117018478,1
4019,75,3446.02,Saúde,251.35,Baixa,1,730.0,0,0.07293921683565388,258451.5,0.4310678441731401,1
2081,56,13748.72,Vida,1222.36,Média,0,730.0,1,0.08890718554163587,769928.32,0.4120231497069059,1
808,75,7297.98,Residencial,1011.07,Média,0,180.0,1,0.13854107574972802,547348.5,0.4846552215491623,1
253,18,19448.42,Residencial,637.15,Alta,1,730.0,2,0.03276101606197316,350071.55999999994,0.45375405502861044,1
4904,75,4270.84,Empresarial,586.79,Média,0,730.0,1,0.13739451723782672,320313.0,0.40892643478693014,1
1188,39,8070.07,Vida,992.94,Média,0,180.0,1,0.1230398249333649,314732.73,0.4437570925447239,1
3006,32,4549.25,Vida,1352.78,Baixa,1,730.0,0,0.29736330164312796,145576.0,0.40880296526048815,1
4236,80,16166.46,Saúde,1248.86,Baixa,0,730.0,0,0.07725005969148471,1293316.7999999998,0.46311339581349703,1
3334,61,12013.46,Auto,746.66,Baixa,1,180.0,0,0.062151952892838536,732821.0599999999,0.4697779209262935,1
3786,42,9707.58,Vida,519.86,Baixa,0,730.0,0,0.05355196660753762,407718.36,0.41816433000127534,1
4856,72,12283.27,Empresarial,566.99,Baixa,1,730.0,0,0.04615953243720931,884395.4400000001,0.42444452749525213,1
4141,24,14679.6,Saúde,100.64,Alta,0,730.0,2,0.00685577263685659,352310.4,0.5749290136899177,1
2152,68,17769.52,Residencial,911.69,Média,0,730.0,1,0.051306394320161715,1208327.36,0.4673755127458117,1
2173,50,14700.93,Residencial,869.7,Média,1,180.0,1,0.059159522560817586,735046.5,0.4894168540151514,1
4197,47,10020.76,Empresarial,772.91,Baixa,1,730.0,0,0.07713087630079954,470975.72000000003,0.4456996752572041,1
3828,75,10887.21,Empresarial,1246.41,Média,1,365.0,1,0.11448387603435592,816540.7499999999,0.44443850816691377,1
2837,48,9001.22,Empresarial,978.83,Alta,1,180.0,2,0.10874414801549125,432058.55999999994,0.5078842446691482,1
2084,38,8597.15,Saúde,1000.43,Média,1,730.0,1,0.11636763345992568,326691.7,0.520401929783948,1
360,76,7515.93,Saúde,977.42,Alta,1,365.0,2,0.1300464480110911,571210.68,0.40681365789965807,1
3714,67,7736.64,Residencial,1310.43,Média,0,730.0,1,0.1693797307358233,518354.88,0.4291474600335899,1
2265,26,7101.8,Empresarial,877.75,Alta,1,365.0,2,0.12359542651158861,184646.80000000002,0.4257028494005006,1
1978,27,4079.33,Auto,1075.51,Alta,1,180.0,2,0.26364868740700065,110141.91,0.4642658304202245,1
195,66,6011.47,Empresarial,872.44,Média,1,365.0,1,0.14512922795921795,396757.02,0.4542983270025499,1
4097,44,10276.54,Auto,1107.98,Alta,0,365.0,2,0.10781644405607334,452167.76,0.4364162409604033,1
4053,77,3175.03,Saúde,1298.55,Alta,0,730.0,2,0.4089882615282375,244477.31000000003,0.4867247365972394,1
3619,81,8868.44,Empresarial,818.63,Baixa,0,730.0,0,0.09230823008330664,718343.64,0.40864777739480296,1
4415,56,6184.21,Empresarial,1448.3,Média,0,365.0,1,0.23419321142069885,346315.76,0.41188605632509384,1
2606,27,14389.73,Residencial,1351.44,Baixa,1,365.0,0,0.09391698106913751,388522.70999999996,0.41707417909928535,1
4221,37,10289.12,Vida,1110.47,Alta,1,730.0,2,0.10792662540625436,380697.44,0.4390470788824236,1
3231,41,3349.86,Empresarial,317.45,Alta,1,180.0,2,0.09476515436466001,137344.26,0.4572092843782362,1
4851,51,13138.48,Saúde,574.18,Média,0,730.0,1,0.043702163416163814,670062.48,0.45704288237256063,1
2956,81,5678.86,Saúde,885.99,Média,1,730.0,1,0.15601546789320392,459987.66,0.4291386698511984,1
1760,55,7134.18,Vida,960.48,Baixa,1,730.0,0,0.13463074943441292,392379.9,0.4004375102831923,1
4436,44,5331.12,Vida,167.61,Baixa,1,365.0,0,0.031439922567865666,234569.28,0.40848483905045885,1
3604,42,14565.52,Saúde,579.37,Média,0,365.0,1,0.039776815383178905,611751.84,0.4526149579413388,1
3740,43,13921.63,Empresarial,964.41,Alta,0,365.0,2,0.06927421573479542,598630.09,0.4795633084902645,1
234,44,9365.07,Vida,1091.68,Baixa,1,730.0,0,0.11656933690831997,412063.07999999996,0.4363231376408681,1
1128,43,16154.35,Auto,997.36,Média,1,180.0,1,0.06173940765180896,694637.05,0.43178665600990457,1
1572,59,18596.55,Saúde,1059.73,Alta,0,365.0,2,0.05698530103702031,1097196.45,0.40087754815496074,1
1510,37,10860.22,Empresarial,1406.43,Média,1,180.0,1,0.12950290141452017,401828.13999999996,0.4993056792408969,1
4531,71,9913.07,Residencial,1385.44,Alta,1,365.0,2,0.13975892432919368,703827.97,0.4672311352411205,1
3546,37,6887.92,Vida,467.89,Baixa,1,180.0,0,0.06792907002404208,254853.04,0.4970668606562849,1
796,75,16488.44,Saúde,439.63,Alta,0,365.0,2,0.026662922629430076,1236633.0,0.42017928322273096,1
2809,62,6497.32,Saúde,869.67,Média,1,180.0,1,0.13385057223593727,402833.83999999997,0.5088729201397046,1
2949,67,18009.22,Saúde,477.46,Baixa,0,730.0,0,0.02651197553253278,1206617.74,0.417274055989794,1
2638,60,7374.47,Saúde,110.31,Média,1,730.0,1,0.014958363109484478,442468.2,0.43663896969396837,1
2476,45,8602.52,Saúde,713.29,Baixa,0,730.0,0,0.0829164012405667,387113.4,0.5390483564217698,1
1955,43,2664.57,Auto,1056.55,Baixa,1,730.0,0,0.3965180122871607,114576.51000000001,0.4657366474269126,1
2618,53,3734.87,Auto,797.28,Baixa,1,730.0,0,0.21346927737779361,197948.11,0.4785932444146516,1
3261,20,13285.33,Saúde,935.37,Baixa,1,730.0,0,0.0704062300296643,265706.6,0.4352174007804575,1
3603,27,5954.3,Vida,1217.3,Alta,0,730.0,2,0.20444048838654416,160766.1,0.41562755531977913,1
3896,62,11965.72,Empresarial,141.53,Alta,1,730.0,2,0.011827955191998477,741874.64,0.4214125666061773,1
2346,53,15131.89,Empresarial,969.2,Baixa,1,730.0,0,0.06405016161232999,801990.1699999999,0.4167828465487494,1
150,64,9749.4,Empresarial,1246.76,Alta,1,180.0,2,0.12788069009374936,623961.6,0.4450578677764779,1
46,58,5929.87,Residencial,1311.8,Alta,1,365.0,2,0.22121901491938273,343932.46,0.47705161041616656,1
415,33,10641.16,Auto,1203.16,Alta,1,730.0,2,0.11306662055640551,351158.27999999997,0.42487038918616515,1
31,49,3181.82,Vida,1165.91,Baixa,0,730.0,0,0.36642864775505846,155909.18000000002,0.4532689219602746,1
3139,60,11702.7,Saúde,826.85,Média,0,730.0,1,0.07065463525511206,702162.0,0.4699157764672063,1
1890,26,12950.04,Empresarial,627.67,Média,0,730.0,1,0.048468576158838116,336701.04000000004,0.46085180753490335,1
2350,43,16018.6,Vida,1294.35,Média,0,730.0,1,0.08080294158041276,688799.8,0.46563789454287113,1
1937,48,11837.62,Saúde,790.57,Média,0,180.0,1,0.06678453945979006,568205.76,0.5126551701814974,1
321,56,11426.59,Saúde,1234.89,Alta,1,730.0,2,0.10807161191571589,639889.04,0.42303847264202626,1
1352,27,3471.79,Empresarial,1114.94,Baixa,0,730.0,0,0.32114269584277855,93738.33,0.5145485339504072,1
2595,73,15300.21,Residencial,234.78,Média,0,180.0,1,0.0153448874231138,1116915.3299999998,0.44198838338896346,1
1196,76,3990.77,Residencial,553.08,Média,1,730.0,1,0.13858979595416424,303298.52,0.4161792464041955,1
979,62,11917.51,Auto,996.42,Alta,0,365.0,2,0.0836097473381604,738885.62,0.41064619560462,1
2037,32,3494.62,Residencial,818.49,Baixa,1,180.0,0,0.23421430656265918,111827.84,0.4249119690264359,1
2540,32,3320.57,Saúde,1148.68,Alta,0,730.0,2,0.34592856045799364,106258.24,0.49027039550184603,1
569,71,8910.76,Residencial,597.8,Alta,1,365.0,2,0.06708743137510155,632663.96,0.4361592126755553,1
1159,41,3418.69,Vida,966.41,Baixa,0,365.0,0,0.28268430305175374,140166.29,0.5035651310360488,1
1286,77,8243.13,Saúde,1092.98,Alta,1,365.0,2,0.13259283791472415,634721.0099999999,0.458169186255925,1
2456,60,11349.59,Residencial,162.78,Alta,1,730.0,2,0.014342368314626344,680975.4,0.46009550518572667,1
4414,44,9044.78,Empresarial,989.42,Alta,1,730.0,2,0.10939127319846363,397970.32,0.5320736400183573,1
2552,44,7291.88,Saúde,1215.69,Média,0,365.0,1,0.1667183222982276,320842.72000000003,0.4847857899281547,1
3124,35,10584.18,Auto,610.23,Baixa,0,365.0,0,0.05765491516584185,370446.3,0.5207571565182731,1
2575,70,16631.08,Saúde,1373.24,Baixa,1,730.0,0,0.08257070496925034,1164175.6,0.4714983980294932,1
3210,55,11296.91,Residencial,231.02,Média,0,730.0,1,0.02044983982345615,621330.05,0.4254204960422621,1
1585,43,15003.59,Saúde,790.18,Alta,1,365.0,2,0.052666061922513205,645154.37,0.4327043247318934,1
4301,28,2605.57,Auto,1441.99,Baixa,0,365.0,0,0.5534259298349306,72955.96,0.4810827488451319,1
3340,30,3853.06,Vida,317.27,Alta,0,730.0,2,0.0823423460833727,115591.8,0.44985808207374606,1
52,71,15472.41,Saúde,286.54,Baixa,0,730.0,0,0.0185194161736924,1098541.11,0.40317859990704796,1
938,44,7535.65,Vida,1279.91,Baixa,1,730.0,0,0.16984732571178335,331568.6,0.40386848974650535,1
