cliente_id,genero,data_nascimento,idade,renda_mensal,nivel_educacional,qtd_dependente,tipo_seguro,valor_premio_mensal,satisfacao_score,canal_venda,renovado_automaticamente,inicio,fim,duracao_dias,id_contrato_legado,id_cliente_legado,valor_premio_sobre_renda,interacao_idade_renda,probabilidade_cancelamento,cancelamento_previsto
2550,O,2007-06-14,18.0,10983.97,Médio,2,Vida,96.23,1,Agência Física,True,2025-06-29,2025-12-26,180,10765,2550,0.008760948910093528,197711.46,0.18629459582515245,0
2551,F,1960-06-23,65.0,5710.2,Médio,1,Saúde,713.13,3,Agência Física,False,2025-05-09,2026-05-09,365,2719,2551,0.12488704423662919,371163.0,0.4878690860860173,1
2551,F,1960-06-23,65.0,5710.2,Médio,1,Auto,1175.42,1,App,False,2024-08-15,2025-08-15,365,6072,2551,0.2058456796609576,371163.0,0.23898107977128805,0
2552,M,1972-12-12,53.0,11042.77,Técnico,0,Empresarial,321.35,1,Agência Física,True,2025-02-03,2027-02-03,730,6157,2552,0.029100488373840983,585266.81,0.21011427780189676,0
2554,M,1981-01-22,44.0,7291.88,Médio,1,Saúde,1215.69,2,Corretor,False,2024-11-13,2025-11-13,365,6871,2554,0.1667183222982276,320842.72,0.4055600832124283,1
2555,O,1945-03-23,80.0,9227.23,Pós,1,Vida,569.11,2,App,True,2025-02-23,2025-08-22,180,763,2555,0.06167723141181048,738178.4,0.5655987834558449,1
2557,M,1957-01-31,68.0,7153.08,Fundamental,2,Vida,1152.08,3,Agência Física,True,2025-03-12,2026-03-12,365,7665,2557,0.16106068994055708,486409.44,0.2938085572913955,0
2558,O,1950-09-11,75.0,16934.53,Superior,1,Empresarial,240.87,1,Site,False,2025-04-07,2026-04-07,365,8603,2558,0.014223601127400643,1270089.75,0.3401906097865991,1
2558,O,1950-09-11,75.0,16934.53,Superior,1,Auto,270.88,2,App,False,2025-04-18,2027-04-18,730,7717,2558,0.01599571998750482,1270089.75,0.1625736963863175,0
2559,F,1978-12-24,47.0,9375.81,Pós,1,Empresarial,760.37,1,Agência Física,True,2025-03-12,2025-09-08,180,2749,2559,0.08109912636881507,440663.07,0.6470600488664958,1
2560,O,1945-12-21,80.0,11445.67,Superior,4,Vida,1199.9,3,Corretor,False,2025-05-01,2027-05-01,730,2306,2560,0.10483440462637836,915653.6,0.14657927591853737,0
2560,O,1945-12-21,80.0,11445.67,Superior,4,Saúde,1185.79,2,Corretor,False,2025-02-05,2025-08-04,180,5301,2560,0.10360162402026268,915653.6,0.347756149378093,1
2560,O,1945-12-21,80.0,11445.67,Superior,4,Empresarial,683.63,1,Corretor,False,2024-08-27,2025-08-27,365,11594,2560,0.05972826405094678,915653.6,0.377728070366917,1
2561,M,1994-03-12,31.0,12000.18,Fundamental,2,Residencial,616.57,3,Site,True,2024-09-04,2026-09-04,730,4309,2561,0.05138006263239385,372005.58,0.2287911239808462,0
2563,O,1981-09-19,44.0,16284.2,Técnico,1,Vida,525.29,3,Agência Física,True,2025-02-13,2026-02-13,365,3115,2563,0.03225764851819555,716504.8,0.3526698851420284,1
2564,F,1989-12-16,36.0,19633.18,Médio,1,Residencial,1314.76,2,Agência Física,True,2025-02-07,2026-02-07,365,2176,2564,0.06696622758004561,706794.48,0.2683898275104103,0
2566,F,1988-12-04,37.0,3509.81,Técnico,3,Auto,147.77,1,Corretor,False,2025-05-15,2025-11-11,180,8055,2566,0.04210199412503811,129862.97,0.43787256402890246,1
2571,F,1956-01-22,69.0,6750.63,Médio,1,Saúde,939.77,1,App,False,2025-05-14,2026-05-14,365,5985,2571,0.13921219204726076,465793.47,0.5301038707099425,1
2571,F,1956-01-22,69.0,6750.63,Médio,1,Empresarial,747.1,2,Site,False,2024-12-04,2026-12-04,730,8069,2571,0.11067115217394524,465793.47,0.38273136480501024,1
2571,F,1956-01-22,69.0,6750.63,Médio,1,Residencial,661.73,2,Site,False,2025-01-11,2026-01-11,365,10882,2571,0.09802492508106651,465793.47,0.5443122065657315,1
2572,O,2006-02-02,19.0,11201.32,Pós,3,Residencial,413.62,1,Site,True,2023-11-13,2025-11-12,730,5619,2572,0.03692600514939311,212825.08,0.2345521263761962,0
2572,O,2006-02-02,19.0,11201.32,Pós,3,Vida,440.02,1,Corretor,False,2025-02-24,2025-08-23,180,10794,2572,0.03928287023315109,212825.08,0.526547323868361,1
2577,F,1955-05-22,70.0,16631.08,Pós,3,Saúde,1373.24,1,Agência Física,True,2025-06-15,2027-06-15,730,6893,2577,0.08257070496925034,1164175.6,0.18887813019663388,0
2578,O,1949-12-31,76.0,12139.19,Superior,1,Vida,304.0,3,Agência Física,False,2025-05-09,2026-05-09,365,7288,2578,0.025042857060479325,922578.44,0.48425439438347717,1
2581,M,1993-08-07,32.0,16754.78,Técnico,2,Residencial,1283.59,2,Site,False,2024-10-19,2025-10-19,365,2387,2581,0.07661037626277396,536152.96,0.3620987561140152,1
2586,O,1974-08-15,51.0,16733.45,Médio,1,Auto,985.26,2,App,False,2025-01-05,2026-01-05,365,7054,2586,0.05887966916565323,853405.95,0.2930686784455741,0
2586,O,1974-08-15,51.0,16733.45,Médio,1,Saúde,1131.84,3,Corretor,False,2024-06-27,2026-06-27,730,8638,2586,0.06763936904822376,853405.95,0.2722271927208134,0
2586,O,1974-08-15,51.0,16733.45,Médio,1,Saúde,200.9,2,Site,True,2025-05-21,2027-05-21,730,7743,2586,0.01200589238919649,853405.95,0.15868171105413195,0
2588,F,1987-06-07,38.0,9969.82,Médio,2,Saúde,1459.1,1,Site,True,2023-09-29,2025-09-28,730,4193,2588,0.146351689398605,378853.16,0.273823797052249,0
2591,O,1994-11-24,31.0,18451.48,Médio,0,Vida,1446.38,3,Site,False,2025-06-29,2026-06-29,365,1396,2591,0.07838829188769682,571995.88,0.4970582770281927,1
2591,O,1994-11-24,31.0,18451.48,Médio,0,Empresarial,1086.47,1,Agência Física,True,2025-03-11,2026-03-11,365,4858,2591,0.05888253950360622,571995.88,0.1783042215585808,0
2591,O,1994-11-24,31.0,18451.48,Médio,0,Vida,1100.64,1,Agência Física,False,2023-11-13,2025-11-12,730,8835,2591,0.05965049958052145,571995.88,0.17357569583769572,0
2593,F,1997-05-23,28.0,2915.87,Fundamental,0,Empresarial,1063.67,2,Site,True,2025-05-27,2026-05-27,365,2815,2593,0.3647864959686131,81644.36,0.34681121354679234,1
2597,F,1952-05-14,73.0,15300.21,Médio,3,Auto,1219.78,1,Agência Física,False,2024-08-05,2026-08-05,730,532,2597,0.07972308876806267,1116915.33,0.18680710656115934,0
2597,F,1952-05-14,73.0,15300.21,Médio,3,Residencial,234.78,2,App,False,2025-05-15,2025-11-11,180,6784,2597,0.0153448874231138,1116915.33,0.8149007002392197,1
2597,F,1952-05-14,73.0,15300.21,Médio,3,Saúde,158.45,3,Site,False,2024-07-24,2025-07-24,365,9848,2597,0.010356067008230605,1116915.33,0.3193939633135822,1
2598,M,1976-04-26,49.0,1698.64,Fundamental,2,Auto,1232.79,2,App,True,2025-06-17,2026-06-17,365,10771,2598,0.7257511891866434,83233.36,0.3486888166590895,1
2601,M,1968-12-15,57.0,14701.26,Pós,2,Auto,188.93,2,Corretor,False,2025-06-23,2025-12-20,180,4189,2601,0.012851279414145454,837971.82,0.5535212123137696,1
2604,M,1950-08-28,75.0,11391.1,Pós,6,Saúde,575.87,2,Agência Física,False,2025-05-21,2025-11-17,180,10238,2604,0.05055438017399549,854332.5,0.8135601821051167,1
2606,F,2000-10-21,25.0,4339.68,Superior,1,Empresarial,1119.25,1,Agência Física,True,2024-08-25,2026-08-25,730,5100,2606,0.2579107215278546,108492.0,0.2491221584668381,0
2606,F,2000-10-21,25.0,4339.68,Superior,1,Saúde,678.75,1,Corretor,False,2023-11-28,2025-11-27,730,7416,2606,0.15640554142240903,108492.0,0.29723126262717847,0
2608,F,1998-12-05,27.0,14389.73,Técnico,0,Residencial,1351.44,1,Site,True,2024-11-24,2025-11-24,365,6410,2608,0.0939169810691375,388522.71,0.41169696017675045,1
2609,O,1952-08-10,73.0,14753.59,Fundamental,0,Empresarial,273.53,1,App,False,2025-01-07,2026-01-07,365,6087,2609,0.018539894357915598,1077012.07,0.49883318167546414,1
2610,O,1961-11-05,64.0,7204.0,Fundamental,2,Empresarial,1263.68,2,Agência Física,True,2024-04-16,2026-04-16,730,11693,2610,0.17541365907828985,461056.0,0.22958703469192976,0
2612,M,1980-10-07,45.0,18683.18,Superior,1,Empresarial,268.85,3,App,True,2025-01-09,2026-01-09,365,5869,2612,0.014389948606179462,840743.1,0.2748774406087491,0
2615,M,1997-03-15,28.0,14079.25,Fundamental,1,Auto,846.2,3,Corretor,True,2024-12-20,2025-12-20,365,1039,2615,0.06010263330788217,394219.0,0.5919516687448003,1
2615,M,1997-03-15,28.0,14079.25,Fundamental,1,Vida,894.84,1,Corretor,False,2025-04-13,2026-04-13,365,7780,2615,0.06355736278565975,394219.0,0.42336907323679285,1
2616,M,1954-07-02,71.0,16243.1,Médio,0,Auto,247.71,2,App,True,2024-03-11,2026-03-11,730,8648,2616,0.015250167763542674,1153260.1,0.16406030536173086,0
2616,M,1954-07-02,71.0,16243.1,Médio,0,Residencial,96.03,2,Site,True,2025-02-13,2027-02-13,730,9039,2616,0.005912048808417112,1153260.1,0.128218323224001,0
2617,M,1971-12-13,54.0,2314.23,Técnico,1,Auto,468.26,1,App,True,2024-10-30,2025-10-30,365,8047,2617,0.20233943903587803,124968.42,0.34342644986287135,1
2617,M,1971-12-13,54.0,2314.23,Técnico,1,Vida,99.22,2,Agência Física,False,2023-08-17,2025-08-16,730,9312,2617,0.042873871654934906,124968.42,0.13434025968425184,0
2617,M,1971-12-13,54.0,2314.23,Técnico,1,Residencial,1156.25,2,Corretor,True,2024-05-29,2026-05-29,730,9066,2617,0.49962622556962794,124968.42,0.21691203057908498,0
2618,F,1995-06-03,30.0,7469.57,Médio,0,Auto,763.6,2,Agência Física,False,2024-05-13,2026-05-13,730,1811,2618,0.10222810683881402,224087.1,0.2718087043227225,0
2619,M,1978-12-20,47.0,18785.06,Pós,1,Empresarial,1265.45,2,Site,True,2025-01-06,2027-01-06,730,2155,2619,0.06736470365279643,882897.82,0.14616622463671408,0
2619,M,1978-12-20,47.0,18785.06,Pós,1,Empresarial,366.22,3,Site,False,2025-04-17,2025-10-14,180,6390,2619,0.0194952797595536,882897.82,0.5374607155064968,1
2620,F,1972-01-05,53.0,3734.87,Médio,0,Auto,797.28,1,App,True,2024-10-15,2026-10-15,730,6610,2620,0.21346927737779361,197948.11,0.30255999705819264,1
2625,M,1961-05-24,64.0,9105.29,Técnico,1,Vida,974.14,2,Agência Física,True,2025-04-04,2025-10-01,180,11377,2625,0.10698615859571743,582738.56,0.4316455175459885,1
2626,M,1997-04-21,28.0,14681.83,Técnico,0,Residencial,126.6,3,Site,True,2024-11-24,2026-11-24,730,3525,2626,0.008622903275681574,411091.24,0.18132862698867327,0
2626,M,1997-04-21,28.0,14681.83,Técnico,0,Saúde,163.01,1,Site,True,2023-08-08,2025-08-07,730,9660,2626,0.011102839359943549,411091.24,0.28134069896268915,0
2628,O,1984-03-15,41.0,14381.83,Médio,3,Auto,134.23,1,App,True,2025-04-12,2027-04-12,730,2320,2628,0.009333304593365378,589655.03,0.2021805650511932,0
2628,O,1984-03-15,41.0,14381.83,Médio,3,Auto,931.15,3,Site,False,2024-09-06,2026-09-06,730,11638,2628,0.06474488990622194,589655.03,0.265907614473585,0
2629,M,1981-06-16,44.0,13254.04,Superior,2,Auto,1353.89,3,Agência Física,False,2024-02-08,2026-02-07,730,4061,2629,0.10214923147960923,583177.76,0.23689801427638743,0
2629,M,1981-06-16,44.0,13254.04,Superior,2,Vida,1455.96,1,Site,False,2023-10-14,2025-10-13,730,7065,2629,0.10985027961285766,583177.76,0.23816762104795242,0
2629,M,1981-06-16,44.0,13254.04,Superior,2,Residencial,203.91,2,Agência Física,False,2024-10-29,2026-10-29,730,11351,2629,0.015384743067019565,583177.76,0.2101938359076575,0
2630,O,1983-01-09,42.0,10419.41,Superior,0,Empresarial,517.41,3,Agência Física,True,2025-06-12,2025-12-09,180,5016,2630,0.04965828199485384,437615.22,0.3572751823216631,1
2630,O,1983-01-09,42.0,10419.41,Superior,0,Vida,895.99,1,App,False,2024-12-14,2025-12-14,365,11779,2630,0.0859923930433681,437615.22,0.36009066619401875,1
2631,O,1945-02-25,80.0,18373.91,Pós,1,Empresarial,395.35,1,Site,False,2024-01-11,2026-01-10,730,11054,2631,0.021516922636499253,1469912.8,0.1196251864827187,0
2634,M,1982-05-04,43.0,12902.45,Fundamental,1,Saúde,892.51,1,Site,False,2023-11-30,2025-11-29,730,4723,2634,0.06917368406775458,554805.35,0.3487187116028964,1
2637,F,1975-08-28,50.0,5237.22,Pós,2,Empresarial,196.49,2,Site,False,2024-06-12,2026-06-12,730,7647,2637,0.03751799618881773,261861.0,0.1748259229427486,0
2639,F,1988-05-31,37.0,15176.23,Superior,0,Residencial,1053.57,1,Corretor,False,2024-08-01,2025-08-01,365,4637,2639,0.06942237960283944,561520.51,0.5430422485929002,1
2639,F,1988-05-31,37.0,15176.23,Superior,0,Saúde,972.11,2,App,False,2024-06-18,2026-06-18,730,11671,2639,0.06405477513190035,561520.51,0.3119496926930228,1
2640,F,1965-03-04,60.0,7374.47,Fundamental,2,Auto,854.95,2,Agência Física,True,2024-12-17,2026-12-17,730,4776,2640,0.11593375523935957,442468.2,0.2879614494817169,0
2640,F,1965-03-04,60.0,7374.47,Fundamental,2,Saúde,110.31,2,Site,True,2024-01-21,2026-01-20,730,6591,2640,0.014958363109484478,442468.2,0.3171964598228911,1
2643,M,2001-10-31,24.0,5307.62,Fundamental,2,Empresarial,1269.28,2,Agência Física,False,2025-01-09,2026-01-09,365,4472,2643,0.239142968034637,127382.88,0.44504722377713846,1
2644,O,1950-10-07,75.0,19784.96,Médio,1,Empresarial,534.25,1,Site,True,2024-03-06,2026-03-06,730,9402,2644,0.02700283447628906,1483872.0,0.09333813431464687,0
2646,O,1973-12-27,52.0,1611.79,Pós,0,Saúde,269.58,3,App,True,2025-05-24,2026-05-24,365,6093,2646,0.16725503942821335,83813.08,0.3348182507287464,1
2648,M,1960-04-13,65.0,3822.88,Médio,2,Empresarial,1139.6,2,Site,False,2025-03-27,2026-03-27,365,9244,2648,0.2980998618842339,248487.2,0.42297535554695714,1
2649,O,1992-09-02,33.0,16877.59,Médio,1,Saúde,209.71,2,App,True,2025-06-15,2025-12-12,180,3081,2649,0.012425352197796013,556960.47,0.38181746808660466,1
2649,O,1992-09-02,33.0,16877.59,Médio,1,Empresarial,1311.87,2,Corretor,True,2024-11-12,2026-11-12,730,4703,2649,0.0777285145568769,556960.47,0.25537494315389564,0
2649,O,1992-09-02,33.0,16877.59,Médio,1,Saúde,815.08,2,App,False,2025-06-29,2026-06-29,365,6807,2649,0.04829362485994742,556960.47,0.26975842706759695,0
2650,O,1968-10-21,57.0,2946.04,Pós,3,Saúde,1166.77,1,App,False,2023-11-05,2025-11-04,730,4702,2650,0.39604689685136657,167924.28,0.3037338525219539,1
2653,O,1981-03-21,44.0,9793.02,Médio,0,Empresarial,1127.04,3,App,False,2024-07-20,2026-07-20,730,9668,2653,0.11508605108536488,430892.88,0.32637200441753966,1
2654,F,1973-04-13,52.0,2980.3,Superior,2,Empresarial,1070.49,3,Site,True,2024-02-10,2026-02-09,730,3239,2654,0.35918867228131396,154975.6,0.2123910517390696,0
2654,F,1973-04-13,52.0,2980.3,Superior,2,Saúde,386.37,1,App,True,2025-01-27,2027-01-27,730,5423,2654,0.12964131127738818,154975.6,0.28616647451762084,0
2655,F,1958-04-14,67.0,4603.67,Pós,3,Saúde,205.59,1,Corretor,True,2024-08-20,2025-08-20,365,4624,2655,0.04465784906389902,308445.89,0.4760262366755754,1
2655,F,1958-04-14,67.0,4603.67,Pós,3,Residencial,673.95,2,Site,False,2024-04-12,2026-04-12,730,8596,2655,0.14639407255515707,308445.89,0.2704192143827091,0
2656,O,2001-11-10,24.0,12773.79,Pós,0,Auto,1294.4,3,Site,True,2025-07-03,2026-07-03,365,1301,2656,0.10133249411490247,306570.96,0.42618559880436147,1
2659,F,1951-04-23,74.0,12510.89,Médio,2,Residencial,1215.59,3,Corretor,True,2024-09-02,2025-09-02,365,6228,2659,0.09716255198471092,925805.86,0.3209596999038481,1
2659,F,1951-04-23,74.0,12510.89,Médio,2,Saúde,872.36,2,Site,True,2024-08-24,2026-08-24,730,8877,2659,0.06972805292029584,925805.86,0.24117481112590605,0
2660,O,2005-02-10,20.0,4750.44,Pós,0,Auto,1082.65,2,App,False,2024-12-06,2025-12-06,365,5221,2660,0.227905204570524,95008.8,0.36351350866820675,1
2661,F,2004-07-01,21.0,9891.66,Pós,2,Saúde,560.08,3,Agência Física,True,2024-09-16,2025-09-16,365,3008,2661,0.05662143664460768,207724.86,0.44563467152356273,1
2662,O,1965-02-27,60.0,10395.62,Superior,2,Auto,943.13,3,Agência Física,False,2023-09-09,2025-09-08,730,6369,2662,0.09072378559431761,623737.2,0.2263683880539455,0
2670,F,1952-01-19,73.0,15768.5,Superior,3,Saúde,396.43,2,Agência Física,True,2025-02-19,2026-02-19,365,624,2670,0.025140628468148525,1151100.5,0.4285725396887336,1
2671,O,1980-02-19,45.0,10539.5,Superior,1,Saúde,211.62,1,Agência Física,True,2025-04-26,2025-10-23,180,2738,2671,0.020078751363916694,474277.5,0.43307691067244386,1
2671,O,1980-02-19,45.0,10539.5,Superior,1,Auto,439.48,1,Corretor,False,2025-01-31,2027-01-31,730,6693,2671,0.04169837278808292,474277.5,0.2582038826586279,0
2672,M,1965-09-06,60.0,13541.77,Pós,3,Saúde,1448.55,3,App,True,2024-08-14,2026-08-14,730,5936,2672,0.10696902989786417,812506.2,0.2995478609772473,0
2673,M,1994-11-18,31.0,5983.53,Fundamental,2,Saúde,836.45,2,Agência Física,False,2025-02-16,2025-08-15,180,8562,2673,0.1397920625450194,185489.43,0.632872425551231,1
2674,F,1966-12-04,59.0,13172.63,Fundamental,3,Residencial,464.58,2,App,False,2025-04-17,2025-10-14,180,4021,2674,0.03526858341880095,777185.17,0.78564210942752,1
2674,F,1966-12-04,59.0,13172.63,Fundamental,3,Saúde,1426.21,1,Corretor,False,2025-04-20,2025-10-17,180,10872,2674,0.10827070979751197,777185.17,0.6199149364293894,1
2675,O,1966-02-06,59.0,13438.67,Superior,2,Auto,433.45,3,Agência Física,True,2024-08-09,2026-08-09,730,6070,2675,0.032253935843353544,792881.53,0.20874108206502423,0
2675,O,1966-02-06,59.0,13438.67,Superior,2,Auto,862.09,2,Site,True,2025-05-20,2025-11-16,180,5887,2675,0.06414994936254853,792881.53,0.5450742337267799,1
2676,F,1973-01-23,52.0,18968.91,Médio,4,Auto,1063.97,1,Agência Física,True,2025-03-17,2026-03-17,365,2935,2676,0.05609020233634932,986383.32,0.22726534125432324,0
2676,F,1973-01-23,52.0,18968.91,Médio,4,Residencial,589.93,3,Corretor,True,2025-01-16,2027-01-16,730,5383,2676,0.031099836521972006,986383.32,0.19541583789910427,0
2677,M,1950-01-31,75.0,12639.76,Médio,2,Saúde,1118.6,1,Site,False,2024-09-07,2025-09-07,365,6316,2677,0.08849851579460369,947982.0,0.312926421361776,1
2678,M,1963-12-14,62.0,15762.99,Pós,1,Empresarial,420.25,1,Corretor,True,2025-05-24,2027-05-24,730,9550,2678,0.026660551075652527,977305.38,0.2957274987336181,0
2679,O,1997-02-11,28.0,12343.97,Fundamental,1,Residencial,1315.64,1,App,True,2024-10-15,2026-10-15,730,4920,2679,0.10658159409006988,345631.16,0.2245483525905687,0
2679,O,1997-02-11,28.0,12343.97,Fundamental,1,Residencial,1197.1,1,Site,False,2024-09-03,2025-09-03,365,5360,2679,0.09697852473717937,345631.16,0.37153705412812615,1
2680,M,1983-12-24,42.0,17706.11,Médio,0,Vida,850.54,3,Site,True,2023-11-28,2025-11-27,730,5648,2680,0.04803652524467542,743656.62,0.17782898388439478,0
2685,M,1979-02-20,46.0,6476.89,Médio,0,Auto,494.97,1,Agência Física,False,2025-01-10,2027-01-10,730,4904,2685,0.0764209365914814,297936.94,0.35094954114919913,1
2686,O,1955-03-04,70.0,8862.45,Superior,2,Residencial,126.16,2,Site,True,2024-12-13,2026-12-13,730,3859,2686,0.014235341243109975,620371.5,0.2531942323970583,0
2687,M,1973-03-07,52.0,16603.2,Fundamental,0,Vida,1466.21,3,Site,False,2024-08-12,2026-08-12,730,6431,2687,0.088308880215862,863366.4,0.21207203539974442,0
2687,M,1973-03-07,52.0,16603.2,Fundamental,0,Auto,1315.51,1,Corretor,False,2024-11-28,2025-11-28,365,6320,2687,0.07923231666184832,863366.4,0.35347733082193866,1
2689,F,1957-10-05,68.0,13608.64,Pós,2,Saúde,1127.89,1,Site,False,2025-06-06,2026-06-06,365,7248,2689,0.08288043478260869,925387.52,0.37162742604865934,1
2689,F,1957-10-05,68.0,13608.64,Pós,2,Vida,745.16,2,App,False,2025-04-27,2026-04-27,365,10947,2689,0.05475639005808075,925387.52,0.5195845178084709,1
2690,M,1954-06-28,71.0,8431.05,Médio,2,Vida,1080.05,3,App,False,2025-02-12,2027-02-12,730,3603,2690,0.12810385420558532,598604.55,0.2667207127355673,0
2692,O,1975-06-03,50.0,16565.85,Médio,1,Saúde,1456.91,3,App,True,2024-11-01,2025-11-01,365,1962,2692,0.08794658891635503,828292.5,0.35440467583978663,1
2692,O,1975-06-03,50.0,16565.85,Médio,1,Saúde,194.85,3,App,False,2024-10-20,2025-10-20,365,4631,2692,0.01176214924075734,828292.5,0.25901099011868745,0
2692,O,1975-06-03,50.0,16565.85,Médio,1,Residencial,138.92,3,Site,False,2025-06-13,2026-06-13,365,8117,2692,0.008385926469212265,828292.5,0.40488146101307193,1
2694,F,1991-03-13,34.0,9653.51,Técnico,1,Vida,1412.96,3,Site,False,2024-10-01,2026-10-01,730,3088,2694,0.14636748705911115,328219.34,0.31583097322434733,1
2698,O,1950-09-07,75.0,15569.87,Fundamental,2,Auto,590.38,1,App,False,2024-04-23,2026-04-23,730,7683,2698,0.03791810721605254,1167740.25,0.18687280008010784,0
2699,F,1946-08-23,79.0,15408.28,Fundamental,2,Vida,229.66,3,App,False,2024-09-25,2025-09-25,365,11949,2699,0.014904973170269491,1217254.12,0.5137404995334701,1
2700,O,1981-11-01,44.0,16100.33,Fundamental,1,Residencial,156.92,3,Corretor,False,2024-12-12,2026-12-12,730,6517,2700,0.009746384080326303,708414.52,0.2570974470476388,0
2700,O,1981-11-01,44.0,16100.33,Fundamental,1,Auto,1274.9,3,Agência Física,True,2025-06-14,2027-06-14,730,7600,2700,0.07918471236303852,708414.52,0.21739845581734502,0
2702,O,2000-03-14,25.0,11121.37,Superior,1,Empresarial,1151.12,2,Agência Física,False,2024-03-29,2026-03-29,730,3468,2702,0.10350523361780069,278034.25,0.23873927424333485,0
2706,O,2004-07-31,21.0,2558.97,Superior,2,Empresarial,865.3,1,App,False,2024-04-30,2026-04-30,730,11263,2706,0.3381438625697058,53738.37,0.3003706110263516,1
2707,F,1960-11-03,65.0,16416.0,Fundamental,0,Empresarial,936.32,1,Agência Física,False,2025-04-15,2026-04-15,365,11721,2707,0.05703703703703704,1067040.0,0.4956630651158769,1
2709,O,1949-05-17,76.0,3773.55,Técnico,3,Residencial,124.95,1,Corretor,False,2024-12-12,2025-12-12,365,2818,2709,0.03311205628652065,286789.8,0.3227625136088471,1
2711,F,1970-02-17,55.0,12939.51,Pós,2,Saúde,220.55,2,Corretor,False,2025-06-05,2025-12-02,180,10331,2711,0.017044694891846755,711673.05,0.5349624382589533,1
2712,F,1987-04-05,38.0,13714.23,Fundamental,2,Auto,526.67,3,Corretor,False,2025-03-08,2027-03-08,730,8226,2712,0.03840317684623927,521140.74,0.2702663208152998,0
2714,M,1985-01-20,40.0,19437.56,Superior,4,Residencial,725.45,2,Site,True,2024-03-15,2026-03-15,730,4546,2714,0.03732207128878316,777502.4,0.13290268266379063,0
2715,F,1968-07-25,57.0,5820.84,Pós,0,Vida,1362.03,1,Agência Física,False,2024-04-30,2026-04-30,730,4826,2715,0.23399200115447255,331787.88,0.2705469286977869,0
2717,F,1980-04-21,45.0,18873.07,Pós,1,Auto,241.2,1,Corretor,False,2025-05-05,2026-05-05,365,880,2717,0.012780114734910643,849288.15,0.31407938498900967,1
2719,O,1989-06-06,36.0,5108.92,Médio,0,Residencial,1252.5,2,Agência Física,True,2024-07-14,2026-07-14,730,11231,2719,0.24515944661494016,183921.12,0.26070254730901116,0
2719,O,1989-06-06,36.0,5108.92,Médio,0,Vida,295.45,1,App,True,2025-02-11,2025-08-10,180,11655,2719,0.057830226349208834,183921.12,0.4572697687982588,1
2724,O,1964-06-19,61.0,5956.68,Médio,2,Auto,453.89,2,Corretor,True,2024-11-06,2025-11-06,365,9389,2724,0.07619848640517872,363357.48,0.3850486803251774,1
2725,O,1961-09-13,64.0,14448.32,Fundamental,2,Auto,1415.67,3,Agência Física,True,2025-04-15,2025-10-12,180,8555,2725,0.09798163385085602,924692.48,0.6525365950184507,1
2725,O,1961-09-13,64.0,14448.32,Fundamental,2,Auto,196.52,1,Corretor,False,2024-09-09,2025-09-09,365,10496,2725,0.013601581360324246,924692.48,0.2595155669891647,0
2725,O,1961-09-13,64.0,14448.32,Fundamental,2,Empresarial,1360.47,2,Site,True,2025-05-08,2025-11-04,180,11400,2725,0.09416112046244823,924692.48,0.7313686268520717,1
2726,O,2000-06-08,25.0,2040.6,Superior,1,Auto,696.36,1,Corretor,False,2025-05-01,2026-05-01,365,10101,2726,0.3412525727727139,51015.0,0.4507250758121317,1
2727,F,1989-06-19,36.0,15676.71,Médio,2,Saúde,190.48,3,Corretor,True,2025-03-16,2027-03-16,730,2685,2727,0.012150508620750145,564361.56,0.2892676646021988,0
2727,F,1989-06-19,36.0,15676.71,Médio,2,Auto,1110.09,1,App,True,2025-05-07,2025-11-03,180,7751,2727,0.07081141387446728,564361.56,0.4206321162563777,1
2729,M,1961-09-19,64.0,18570.62,Pós,3,Auto,1482.78,1,Corretor,False,2024-07-08,2026-07-08,730,2276,2729,0.07984547634920106,1188519.68,0.1434191874984515,0
2731,O,1960-04-01,65.0,15677.24,Técnico,1,Vida,1129.34,2,App,False,2025-02-26,2025-08-25,180,4501,2731,0.072036914660999,1019020.6,0.50338677228182,1
2732,O,1969-01-26,56.0,7849.68,Pós,6,Vida,352.46,2,Agência Física,False,2024-01-11,2026-01-10,730,7904,2732,0.044901193424445325,439582.08,0.2258670838811907,0
2735,M,1969-03-10,56.0,3560.58,Superior,2,Residencial,1369.17,3,Agência Física,True,2023-11-20,2025-11-19,730,7298,2735,0.38453566553763713,199392.48,0.27084289908101494,0
2735,M,1969-03-10,56.0,3560.58,Superior,2,Auto,214.16,1,Agência Física,True,2025-01-07,2027-01-07,730,10897,2735,0.060147504058327576,199392.48,0.2904517370538682,0
2737,F,1989-01-01,36.0,3857.22,Superior,1,Vida,1312.78,2,Agência Física,False,2023-11-06,2025-11-05,730,2246,2737,0.3403435634991004,138859.92,0.34154895570690363,1
2741,F,1993-08-22,32.0,16254.09,Médio,3,Residencial,1329.99,2,Site,True,2025-02-18,2025-08-17,180,9947,2741,0.08182494375261858,520130.88,0.44858000996914055,1
2742,O,2000-08-16,25.0,12629.93,Médio,2,Empresarial,1272.11,3,Site,True,2025-06-11,2026-06-11,365,4721,2742,0.10072185673238095,315748.25,0.39384337042180706,1
2742,O,2000-08-16,25.0,12629.93,Médio,2,Residencial,820.77,1,Site,False,2024-12-24,2025-12-24,365,8309,2742,0.06498610839490004,315748.25,0.4144757353820175,1
2743,F,1951-04-08,74.0,1669.99,Pós,0,Residencial,1151.02,1,Site,False,2024-11-10,2025-11-10,365,367,2743,0.6892376601057492,123579.26,0.2611409273411797,0
